Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2014-02-03,15.588955879211426,15.781670326452273,15.519642555027007,15.622526070924549,401464000
2014-02-04,15.814613342285156,15.83543970558043,15.627184372628994,15.723230327825975,376681200
2014-02-05,15.93272590637207,16.016338443361757,15.735660673467034,15.745296973120096,328344800
2014-02-06,16.025590896606445,16.056548170125236,15.878626509224054,15.948982582728219,257765200
2014-02-07,16.249792098999023,16.35141607878941,16.17787461787746,16.302949514571903,370280400
2014-02-10,16.540903091430664,16.634710085643857,16.197258617293638,16.217895688438414,345559200
2014-02-11,16.758848190307617,16.81481777106169,16.55684937102208,16.591558994365357,282256800
2014-02-12,16.757598876953125,16.87141840791031,16.673799794190096,16.78980694194287,308100800
2014-02-13,17.023696899414062,17.036829278894725,16.703815581171494,16.71819874298062,307398000
2014-02-14,17.009937286376953,17.07216412712562,16.92301208600419,16.96240922598064,272924400
2014-02-18,17.072477340698242,17.235074048831272,17.06059407249572,17.072789618825542,260251600
2014-02-19,16.802932739257812,17.100612160606246,16.708501207890855,17.033696161925384,313768000
2014-02-20,16.608448028564453,16.791371214417605,16.541219720691675,16.66598235444107,305858000
2014-02-21,16.423965454101562,16.715391166130942,16.403640651129237,16.659732166618358,278784800
2014-02-24,16.495878219604492,16.569986661565277,16.335470799238877,16.358297161246224,288909600
2014-02-25,16.32421875,16.55904696227309,16.291073840226947,16.553106996328776,231952000
2014-02-26,16.17694091796875,16.416147689151728,16.122220425671575,16.37268424148881,276217200
2014-02-27,16.499631881713867,16.534339841165846,16.136287106042115,16.17037050925684,301882000
2014-02-28,16.45491600036621,16.65847622485801,16.326087094989997,16.54371820269933,371968800
2014-03-03,16.5024471282959,16.592814077753967,16.3476657141624,16.366739730067895,238781200
2014-03-04,16.61126136779785,16.655038754588503,16.502758910069996,16.60375834285601,259140000
2014-03-05,16.646284103393555,16.721015437877575,16.545284665594888,16.60125760182504,200062800
2014-03-06,16.595937728881836,16.711320311513038,16.513075486861393,16.65972595783582,185488800
2014-03-07,16.586246490478516,16.634400778373802,16.44897604314599,16.60657128719004,220729600
2014-03-10,16.60125160217285,16.676609135662066,16.520576992350048,16.521203218362952,178584000
2014-03-11,16.762916564941406,16.845778824607486,16.653475592561797,16.74290571331749,279224400
2014-03-12,16.779178619384766,16.802317265064353,16.635029666219204,16.713515030559197,199326400
2014-03-13,16.592809677124023,16.87454126720854,16.546218458193337,16.805125360810305,257742800
2014-03-14,16.406448364257812,16.600314595856894,16.353603233680744,16.534649365186915,237199200
2014-03-17,16.470558166503906,16.57155596401666,16.442728664262667,16.5005769563202,199544800
2014-03-18,16.616270065307617,16.634093304131678,16.422403725800155,16.444291591561143,209647200
2014-03-19,16.61188316345215,16.767601365805916,16.54121480716347,16.643152717105572,224756000
2014-03-20,16.531845092773438,16.65598321082608,16.48963242145048,16.56905463238963,208398400
2014-03-21,16.6622314453125,16.68974866307695,16.45773433079623,16.63283888857794,374046400
2014-03-24,16.859848022460938,16.900809891917383,16.730706832413436,16.83577087973914,355700800
2014-03-25,17.04120445251465,17.06496931434344,16.87235219518243,16.93207746278884,282293200
2014-03-26,16.8782958984375,17.16659538647336,16.849529574210315,17.08904855040359,299768000
2014-03-27,16.805753707885742,16.932081067194474,16.73258543842572,16.8858021158868,222031600
2014-03-28,16.78699493408203,16.852033963950372,16.705383451074464,16.832647667246093,200564000
2014-03-31,16.783246994018555,16.910511230952423,16.757917387990226,16.861106141662596,168669200
2014-04-01,16.936769485473633,16.943649623704502,16.78417737115714,16.81513298338666,200760000
2014-04-02,16.96490478515625,16.993985047647097,16.893299606831626,16.959589379419008,180420800
2014-04-03,16.847339630126953,16.963346766631524,16.811380891278088,16.928638810088785,162344000
2014-04-04,16.62939453125,16.885173667469644,16.59062194978828,16.87923370398186,275251200
2014-04-07,16.368301391601562,16.600629632015462,16.318897991293888,16.510574968400267,289850400
2014-04-08,16.367368698120117,16.45116947088435,16.219153449889887,16.422089189968556,243888400
2014-04-09,16.582490921020508,16.5878063277547,16.322959465730715,16.342345754382055,206169600
2014-04-10,16.36861801147461,16.642532724325623,16.358924028727255,16.593752202356125,239652000
2014-04-11,16.247604370117188,16.348289844953957,16.17036981202254,16.228528686720104,271717600
2014-04-14,16.312332153320312,16.327339872633154,16.17256013832469,16.31921062175801,205674000
2014-04-15,16.196012496948242,16.311081151553697,15.988699881829971,16.268243936682147,266490000
2014-04-16,16.228837966918945,16.293876960841466,16.076558181138253,16.198819198984285,214765600
2014-04-17,16.41426658630371,16.502445912311362,16.23478348313016,16.259799131633958,284334400
2014-04-21,16.60907745361328,16.639406848087514,16.38362761873859,16.426778788940894,182548800
2014-04-22,16.625646591186523,16.62971121685684,16.46304820488111,16.519644025995614,202563200
2014-04-23,16.408329010009766,16.60782466101737,16.398947305487354,16.543097913546987,394940000
2014-04-24,17.753509521484375,17.823239378611156,17.53337685800345,17.767268126064973,759911600
2014-04-25,17.8839054107666,17.885466801482576,17.63438014492485,17.65220170826267,390275200
2014-04-28,18.57651138305664,18.628418026249868,17.90297914402445,17.910797787766388,669485600
2014-04-29,18.52147674560547,18.635608569760223,18.43329907773154,18.565566414510783,337377600
2014-04-30,18.451433181762695,18.74348505006318,18.44236542614269,18.531169313501934,456640800
2014-05-01,18.494903564453125,18.598715201440978,18.334806699046137,18.511162071614933,244048000
2014-05-02,18.5292911529541,18.579948675906905,18.439550436752988,18.521788128374343,191514400
2014-05-05,18.79132652282715,18.792578975336145,18.44862044769569,18.45299902166714,287067200
2014-05-06,18.586519241333008,18.899206570099263,18.586519241333008,18.81759508544474,374564400
2014-05-07,18.52147674560547,18.676570447215664,18.37764008732876,18.61278220492927,282864400
2014-05-08,18.48845672607422,18.690324339112642,18.438461695832814,18.496631380353918,230297200
2014-05-09,18.411420822143555,18.433744950285416,18.247598598207386,18.379976614271104,291597600
2014-05-12,18.64065170288086,18.66674914725578,18.46991251899179,18.47274375837253,213208800
2014-05-13,18.669885635375977,18.69441127917373,18.573670552388236,18.61454550587547,159737200
2014-05-14,18.67334747314453,18.784343448875013,18.60637339677219,18.628069484497054,166404000
2014-05-15,18.51455307006836,18.759183111457176,18.49002742940797,18.69944163989716,230846000
2014-05-16,18.787811279296875,18.788439324227255,18.40702965312388,18.508591571277584,276256400
2014-05-19,19.010419845581055,19.096574459507604,18.782139085971092,18.798490074681798,317755200
2014-05-20,19.014198303222656,19.067336931852825,18.88905283615039,19.007909459706667,234836000
2014-05-21,19.06450843811035,19.076770424204216,18.93087428426709,18.98652845341565,196859600
2014-05-22,19.094690322875977,19.17581555687286,18.995015940985706,19.07362395855201,200760000
2014-05-23,19.310386657714844,19.329253179842492,19.069529935973094,19.094055575107433,232209600
2014-05-27,19.671993255615234,19.67922416512043,19.357557844279913,19.365418477673742,348866000
2014-05-28,19.621049880981445,19.80405095874033,19.613817293904287,19.684250634925245,315481600
2014-05-29,19.978561401367188,20.025412847066352,19.73927645859095,19.74179199499444,376474000
2014-05-30,19.903738021850586,20.254961175625606,19.774819226813165,20.060326053785165,564020800
2014-06-02,19.766950607299805,19.96127162824359,19.573573332478237,19.933916424807872,369350800
2014-06-03,20.04648780822754,20.084220870473548,19.75437815487839,19.760981020955438,292709200
2014-06-04,20.275390625,20.371923087629806,20.00151786057871,20.043338238926673,335482000
2014-06-05,20.35494041442871,20.418456871153325,20.20589907559262,20.3187808368417,303805600
2014-06-06,20.29897689819336,20.47789238772147,20.264390779572686,20.43512825406474,349938400
2014-06-09,20.623783111572266,20.663401973630634,20.194580171992776,20.403678695528747,301660000
2014-06-10,20.744848251342773,20.920932515632714,20.595177130475523,20.85049914576954,251108000
2014-06-11,20.659006118774414,20.85710048175259,20.57316550802785,20.71843358803593,182724000
2014-06-12,20.313438415527344,20.716229932773686,20.22759782060777,20.698621175030297,218996000
2014-06-13,20.09113883972168,20.34646087019602,20.003096702342113,20.29363458020982,218100000
2014-06-16,20.29363441467285,20.414692562490288,20.128556038156756,20.14176345017762,142244000
2014-06-17,20.26721954345703,20.40368323704997,20.205590561929405,20.31784263002738,118904000
2014-06-18,20.28923225402832,20.313443882625833,20.106545121615802,20.309040852373187,134056000
2014-06-19,20.218791961669922,20.315638442905602,20.10433672397986,20.313436928532944,142112000
2014-06-20,20.00969696044922,20.370668135020455,20.007495445688832,20.216594007804506,403592000
2014-06-23,19.99208641052246,20.165969117218772,19.941461651149677,20.099937114430546,174776000
2014-06-24,19.871030807495117,20.19238312449497,19.85122221171569,19.974480174602263,156144000
2014-06-25,19.888639450073242,19.963474161593567,19.732365482548047,19.855623444705657,147476000
2014-06-26,20.00749397277832,20.040509974698576,19.765379424135794,19.89083888802188,130516000
2014-06-27,20.24520492553711,20.24960627498185,19.978877104386076,19.989882996893066,256116000
2014-06-30,20.454309463500977,20.630393719808552,20.269420826451633,20.271622341453057,197929200
2014-07-01,20.58417320251465,20.705231355697695,20.498332577262726,20.58417320251465,152892000
2014-07-02,20.575368881225586,20.703028211773145,20.48952658346233,20.661209499724816,113860000
2014-07-03,20.696422576904297,20.71182982228496,20.51373546791654,20.617184835156927,91567200
2014-07-07,21.12342643737793,21.12782778793993,20.711830470381123,20.720634850768974,225872000
2014-07-08,20.986955642700195,21.306108052134512,20.67220626195514,21.189451301557085,260888000
2014-07-09,20.995765686035156,21.119023654377926,20.85710047164954,21.006771581464562,145744000
2014-07-10,20.918724060058594,21.030977783281177,20.584164404761648,20.63699067408018,158744000
2014-07-11,20.958343505859375,21.105813066802835,20.879105778939177,20.989157990854622,136072000
2014-07-14,21.229076385498047,21.32592289388551,21.05299380937819,21.09921554858205,171240000
2014-07-15,20.980358123779297,21.31711769597154,20.9165276256313,21.30611347997186,181911600
2014-07-16,20.861499786376953,21.372142050159532,20.852695406745426,21.343529075804852,213585200
2014-07-17,20.489519119262695,20.97154832389981,20.375065562713086,20.916522220329853,229192000
2014-07-18,20.784469604492188,20.852701467387835,20.474121429519993,20.606185483112363,199952000
2014-07-21,20.67661476135254,20.909924965710772,20.628191508539203,20.907723450783656,156316000
2014-07-22,20.84829330444336,20.885710657079706,20.716230973262128,20.839488925129455,220788000
2014-07-23,21.391952514648438,21.543823446669528,20.94734057524734,21.002366688986623,371672000
2014-07-24,21.356725692749023,21.420556158393477,21.22246189936982,21.35892720653345,182916000
2014-07-25,21.49759864807129,21.535015997056714,21.27089136046567,21.317113087905927,173876000
2014-07-28,21.79474639892578,21.843169656603347,21.47119420122067,21.530621676111476,221272000
2014-07-29,21.653884887695312,21.8871968511215,21.625271900911237,21.86298521643327,172572000
2014-07-30,21.603246688842773,21.7243030984437,21.497595840446454,21.667077164856323,132040000
2014-07-31,21.04198455810547,21.44917744457306,20.982557096967156,21.3853486334208,227372000
2014-08-01,21.158645629882812,21.266498047263234,20.86810774813596,20.887918026961305,194044000
2014-08-04,21.03978157043457,21.257686164301006,20.947338113241035,21.21146443570424,159832000
2014-08-05,20.93633460998535,21.0595925570938,20.76905476800704,20.989159204565603,223732000
2014-08-06,20.901119232177734,21.015574491284042,20.846093117409175,20.854897497283797,154232000
2014-08-07,20.89891242980957,21.22407401157919,20.814855608401597,20.998451448446836,186844000
2014-08-08,20.9564151763916,20.974111520325074,20.633464493878854,20.850240488023264,167460000
2014-08-11,21.232919692993164,21.252828506952394,20.978540168154957,21.073655931786053,146340000
2014-08-12,21.22849464416504,21.429785106403056,21.148862770334286,21.243978525875654,135180000
2014-08-13,21.509414672851562,21.509414672851562,21.24397624696782,21.268308299562403,127664000
2014-08-14,21.566930770874023,21.582414653666394,21.41209194295031,21.529327296609214,112464000
2014-08-15,21.673105239868164,21.719556884102875,21.42536144966655,21.655408893221654,195804000
2014-08-18,21.93412208557129,21.98057373327773,21.67310685968514,21.785917280850793,190288000
2014-08-19,22.237159729003906,22.270339953126722,21.969508846281443,21.989417655801653,277596000
2014-08-20,22.24601173400879,22.36103461815319,22.1088675715604,22.217256434876838,210796000
2014-08-21,22.24822425842285,22.327856135202136,22.144260325537864,22.24601179306326,133912000
2014-08-22,22.411909103393555,22.445089330135502,22.161954545488225,22.184074134110713,176736000
2014-08-25,22.460573196411133,22.59992812349749,22.403060915936702,22.515873011739814,161080000
2014-08-26,22.31679916381836,22.451730883447443,22.310163454265595,22.43403453289549,132608000
2014-08-27,22.591079711914062,22.688407925901778,22.274764704070407,22.34554839943881,209476000
2014-08-28,22.617626190185547,22.734861537583015,22.464998148229146,22.471633856554803,273840000
2014-08-29,22.67292022705078,22.761400253264938,22.60655978548613,22.75255208188191,178380000
2014-09-02,22.849884033203125,22.947210559172746,22.72158805849725,22.79679499618361,214256000
2014-09-03,21.885459899902344,22.827767729421303,21.805828014644856,22.805648136320176,501684000
2014-09-04,21.704076766967773,22.13983798730351,21.63108059010311,21.865551317177346,342872000
2014-09-05,21.892091751098633,21.984995038321394,21.746099424648737,21.854488280691772,233828000
2014-09-08,21.757164001464844,21.96730266835726,21.688592756237867,21.9650918903683,185426800
2014-09-09,21.67531394958496,22.801219005210346,21.266095676220207,21.9164220086957,759385200
2014-09-10,22.34111976623535,22.365451813861323,21.624434812603454,21.679734614005024,403478400
2014-09-11,22.436243057250977,22.438455522585528,22.03587290014305,22.21062053400772,249412400
2014-09-12,22.487117767333984,22.60435310608338,22.358821790446694,22.387577086942215,250504400
2014-09-15,22.48048210144043,22.794586359988433,22.43845538603921,22.741497317981786,245266000
2014-09-16,22.310155868530273,22.398635903588815,21.87439308815041,22.075685210098996,267632400
2014-09-17,22.46942710876465,22.51809122870284,22.25043856904279,22.400854172662257,243706000
2014-09-18,22.515871047973633,22.639742083468963,22.464994479757316,22.546838806847468,149197600
2014-09-19,22.3322811126709,22.639748004485124,22.230529637243293,22.626476586530092,283609600
2014-09-22,22.35439109802246,22.593286644244685,22.248216424778807,22.518079724665096,211153600
2014-09-23,22.70389175415039,22.770252206737368,22.239373648890787,22.252645064361616,253608800
2014-09-24,22.50702667236328,22.75034554210876,22.385366393682258,22.597719186946694,240687200
2014-09-25,21.648773193359375,22.27697831100062,21.61559296528869,22.23273913198404,400368000
2014-09-26,22.28582763671875,22.28582763671875,21.76600966212009,21.794764961206145,249482000
2014-09-29,22.144256591796875,22.21725274780611,21.81688096605675,21.821305896029845,199065200
2014-09-30,22.28582763671875,22.460575271818424,22.23716352471421,22.299099053586684,221056400
2014-10-01,21.938549041748047,22.272560493824113,21.83237262358018,22.250439211310493,205965200
2014-10-02,22.097808837890625,22.16859254135811,21.686378034105687,21.95845220871458,191031200
2014-10-03,22.035871505737305,22.166378262735556,21.907575526317128,21.996055570317818,173878400
2014-10-06,22.035871505737305,22.263706479897962,21.991630639928722,22.108865980992636,148204800
2014-10-07,21.843427658081055,22.14647126199333,21.839004415283835,21.993843227433768,168376800
2014-10-08,22.296884536743164,22.36545576255045,21.7460972024568,21.845637875123444,229618800
2014-10-09,22.34555435180664,22.646385559161338,22.254863509028006,22.4605789421806,309506000
2014-10-10,22.281402587890625,22.568960618296444,22.186286836940162,22.272554414823553,265326400
2014-10-13,22.077898025512695,22.51366084611878,22.077898025512695,22.414121852249448,214333600
2014-10-14,21.843427658081055,22.234949618869585,21.80361172244015,22.20619432164645,254754400
2014-10-15,21.575773239135742,21.931904136795858,21.05374291788052,21.67088897616825,403734400
2014-10-16,21.292634963989258,21.61558558588348,21.104615985932366,21.135583738195105,288618000
2014-10-17,21.60453224182129,21.898727675213227,21.414300735087895,21.56692877104333,272718800
2014-10-20,22.066837310791016,22.11107648505936,21.72619026855254,21.74830985568671,310069200
2014-10-21,22.666292190551758,22.78795079110063,22.400852022085964,22.78795079110063,378495600
2014-10-22,22.781314849853516,23.02905866703794,22.695047260076652,22.74813461818164,273052400
2014-10-23,23.188318252563477,23.236982358568532,22.9228781346131,23.022418811700636,284298800
2014-10-24,23.27458953857422,23.334312604258116,23.121961488602437,23.265741364469818,188215600
2014-10-27,23.250261306762695,23.332105664980737,23.159568772984574,23.192749009430642,136750800
2014-10-28,23.61081314086914,23.61081314086914,23.303346244562867,23.314406884764807,192243600
2014-10-29,23.743528366088867,23.750165761656557,23.52675403080546,23.590902020361376,210751600
2014-10-30,23.663902282714844,23.745744945114044,23.425006629384555,23.659477351569787,162619200
2014-10-31,23.889522552490234,23.898370726319964,23.714774916490434,23.89173501785182,178557200
2014-11-03,24.199201583862305,24.398281273503585,23.891734719489445,23.93818636580298,209130400
2014-11-04,24.022233963012695,24.219101125678154,23.827579264988437,24.190345835806767,166297600
2014-11-05,24.079744338989258,24.177072524164615,23.918268185186136,24.132831672895854,149743600
2014-11-06,24.14862060546875,24.168615745486935,23.948679374892755,24.126405101508563,139874000
2014-11-07,24.217485427856445,24.286353983133907,24.11529277666172,24.159723774595452,134766000
2014-11-10,24.17749786376953,24.288577058187364,24.141951707987506,24.21970680509319,108782000
2014-11-11,24.37078094482422,24.381889545142023,24.08197598084015,24.148622497943652,109769200
2014-11-12,24.715126037597656,24.75511462392777,24.29746878754316,24.299689151553352,187769600
2014-11-13,25.06391143798828,25.203870624378602,24.792877909955543,24.83731060836574,238091600
2014-11-14,25.36605453491211,25.368276594225556,24.70624359839299,25.137231578731463,176254400
2014-11-17,25.323843002319336,26.05474455704936,25.170554813712805,25.38604710145643,186986800
2014-11-18,25.652637481689453,25.701512613763274,25.301626710372474,25.312735311274537,176896000
2014-11-19,25.474905014038086,25.712614450036654,25.281628277952546,25.6459679425684,167476800
2014-11-20,25.839242935180664,25.961430733029268,25.514891874904652,25.528222531446186,173582000
2014-11-21,25.874794006347656,26.119167953517504,25.777043749505957,26.10583898937887,228717200
2014-11-24,26.35465431213379,26.385756357177357,25.908117081893543,25.95921257235041,189803200
2014-11-25,26.125829696655273,26.603470635783534,26.092505594867866,26.452402843290276,275361600
2014-11-26,26.436847686767578,26.45906318617303,26.176922784362503,26.201360342188686,163073200
2014-11-28,26.421295166015625,26.525709871714103,26.225796409451448,26.496828198687968,99257600
2014-12-01,25.56376838684082,26.492390616282297,24.719565743736144,26.394640372677667,335256000
2014-12-02,25.466022491455078,25.714840565417816,25.04836521599014,25.21498405334706,237395600
2014-12-03,25.75482177734375,25.848127892754103,25.572651968475636,25.71483320003446,172253600
2014-12-04,25.657079696655273,26.036970454323093,25.612648683277037,25.71928379335861,168178000
2014-12-05,25.548215866088867,25.788147343615442,25.46823870691334,25.768152206354525,153275600
2014-12-08,24.97060775756836,25.470464222797972,24.797324454144917,25.348276408879233,230659600
2014-12-09,25.352718353271484,25.39270693485922,24.293021788663523,24.479635734384352,240832000
2014-12-10,24.870634078979492,25.51489382658772,24.779550009471222,25.417145275765947,178261200
2014-12-11,24.79732322692871,25.28162864595812,24.73511744614499,24.939504478851635,165606800
2014-12-12,24.3774471282959,24.852866069148813,24.344123022268285,24.539621845397473,224112400
2014-12-15,24.044212341308594,24.792885312514212,23.626553326220474,24.5929423473055,268872400
2014-12-16,23.715410232543945,24.47297122309571,23.60655308638596,23.630990647044673,243162800
2014-12-17,24.306352615356445,24.401879105162966,23.730961448215787,23.797609649638282,213647200
2014-12-18,25.02614402770996,25.02614402770996,24.584049287550634,24.852860747392942,236024800
2014-12-19,24.83286476135254,25.157215809951076,24.806206839097385,24.939501535175218,353719200
2014-12-22,25.090572357177734,25.212758470535416,24.875078419790675,24.917289061734103,180670000
2014-12-23,25.00171661376953,25.177222023881075,24.983943527823733,25.15500651391621,104113600
2014-12-24,24.88396644592285,25.039476670368,24.88396644592285,25.01059668438085,57918400
2014-12-26,25.323843002319336,25.44158671781949,24.88397018988726,24.903963638209365,134884000
2014-12-29,25.306062698364258,25.497117352008264,25.259407945512482,25.27940308172524,110395600
2014-12-30,24.997264862060547,25.308286991404348,24.906180790536105,25.246082904522435,119526000
2014-12-31,24.521848678588867,25.13278440556934,24.484082149523427,25.063915829634194,165613600
2015-01-02,24.28858184814453,24.75733627662568,23.84870740573121,24.74622767701957,212818400
2015-01-05,23.604326248168945,24.137506662408462,23.41771403539871,24.057529515525847,257142000
2015-01-06,23.606557846069336,23.866482831009513,23.244438480532743,23.668761942130114,263188400
2015-01-07,23.937572479248047,24.037543101651647,23.70430543372708,23.8153846563686,160423600
2015-01-08,24.857315063476562,24.91507674953173,24.148628888019932,24.266374319768705,237458000
2015-01-09,24.88396644592285,25.159442427054685,24.484080590300568,25.030590129694804,214798000
2015-01-12,24.270814895629883,25.02170997741885,24.170844253667553,25.015045493945998,198603200
2015-01-13,24.48630142211914,25.059470554809714,24.195274433127043,24.755112908008694,268367600
2015-01-14,24.392995834350586,24.5462839956195,24.104189202795,24.224154956136505,195826400
2015-01-15,23.730960845947266,24.450753606345422,23.695416382375743,24.437424644372864,240056000
2015-01-16,23.546571731567383,23.899804519790266,23.371066366906675,23.777616704224478,314053200
2015-01-20,24.153066635131836,24.20860624689587,23.659874611477722,23.9575661169644,199599600
2015-01-21,24.33745574951172,24.67291374557186,24.0530915462912,24.204159340685063,194303600
2015-01-22,24.97060775756836,24.986158779800352,24.37522310007527,24.495188855122496,215185600
2015-01-23,25.099456787109375,25.27051800940202,24.777326090029074,24.948389007255805,185859200
2015-01-26,25.126117706298828,25.406037798361062,25.059471195287816,25.268298963710123,222460000
2015-01-27,24.24636459350586,24.988374437627527,24.22192703698206,24.975043782747537,382274800
2015-01-28,25.61708641052246,26.241352712133768,25.61708641052246,26.132493867924392,585908400
2015-01-29,26.414640426635742,26.47906658146117,25.672630311520884,25.841471210548402,337745600
2015-01-30,26.028085708618164,26.659014914697433,25.95921543419972,26.30356172148837,334982000
2015-02-02,26.35465431213379,26.474620069416556,25.788151324610777,26.225803709068003,250956400
2015-02-03,26.359106063842773,26.45685465017404,26.12806102308144,26.325781950235257,207662800
2015-02-04,26.561260223388672,26.772311739909934,26.283562197650888,26.325772839941987,280598800
2015-02-05,26.750837326049805,26.81551772589778,26.596942522907266,26.768678845410147,168984800
2015-02-06,26.525569915771484,26.81997623969321,26.418512297243982,26.76867740752682,174826400
2015-02-09,26.701772689819336,26.728535823049864,26.414057096227165,26.44082193108112,155559200
2015-02-10,27.214750289916992,27.24374595062465,26.79990644538046,26.802135571878527,248034000
2015-02-11,27.85263442993164,27.861556041891518,27.321811280495048,27.382030034194866,294247200
2015-02-12,28.20502281188965,28.432519601240156,28.0065216789675,28.115808418058528,297898000
2015-02-13,28.34331703186035,28.387923396573573,28.024376589451972,28.387923396573573,217088800
2015-02-17,28.510589599609375,28.744777236769618,28.307626753854027,28.434756747894973,252609600
2015-02-18,28.709089279174805,28.72247084575238,28.425833641377697,28.465980042733847,179566800
2015-02-19,28.648866653442383,28.778227459292257,28.622103522317094,28.655557436223706,149449600
2015-02-20,28.88306427001953,28.88306427001953,28.559663844942996,28.686792165091312,195793600
2015-02-23,29.663673400878906,29.663673400878906,28.91873685556072,28.999029641497454,283896400
2015-02-24,29.47857093811035,29.797513140768235,29.255535670299956,29.650309047233826,276912400
2015-02-25,28.724695205688477,29.351426830125096,28.581952847137103,29.342503518389602,298846800
2015-02-26,29.0882511138916,29.188616275789528,28.238487524843507,28.72470263962541,365150000
2015-02-27,28.651107788085938,29.121712270107842,28.602039764121752,28.994580552587646,248059200
2015-03-02,28.79161262512207,29.057025052791815,28.61541631777035,28.82729907324928,192386800
2015-03-03,28.85183334350586,28.887519791957846,28.56857768919465,28.76262062562293,151265200
2015-03-04,28.6689453125,28.896442186882158,28.61988069571888,28.79384789282073,126665200
2015-03-05,28.19388198852539,28.715783568248586,28.048908760283293,28.67786799056756,226068400
2015-03-06,28.23626136779785,28.854068240975135,28.16043020210683,28.637723783431912,291368400
2015-03-09,28.356689453125,28.898666649129694,27.892775922620835,28.53957821204756,354114000
2015-03-10,27.770116806030273,28.3745420717025,27.611761997824523,28.19388408094818,275426400
2015-03-11,27.263826370239258,27.828105236740377,27.234832402571282,27.82364528080061,275756000
2015-03-12,27.75673484802246,27.85710172667376,27.12777554131156,27.27943957208842,193450800
2015-03-13,27.564922332763672,27.968617242604044,27.339657983201466,27.745582020097828,207309200
2015-03-16,27.868249893188477,27.868249893188477,27.40433793157187,27.62960227726778,143497200
2015-03-17,28.334394454956055,28.396844044080183,28.024375636358634,28.080134441165704,204092400
2015-03-18,28.653331756591797,28.807226585568305,28.184958187699582,28.3254697478802,261083600
2015-03-19,28.436988830566406,28.827300441966337,28.414685650239697,28.715782838709213,183238000
2015-03-20,28.080135345458984,28.637721709862536,27.915089754369554,28.604267787199888,274780400
2015-03-23,28.372310638427734,28.515053045645676,28.218415789361256,28.35223828504883,150838800
2015-03-24,28.256330490112305,28.557425973040104,28.227334824603673,28.376769704257562,131369200
2015-03-25,27.518081665039062,28.285323278086906,27.518081665039062,28.22287369593157,206620800
2015-03-26,27.70989227294922,27.85263466225091,27.3441146876607,27.379801135797873,190291600
2015-03-27,27.489089965820312,27.812490343592277,27.41325881028015,27.783496378525207,158184800
2015-03-30,28.184959411621094,28.191650195497832,27.65636536425211,27.66751780512906,188398800
2015-03-31,27.752273559570312,28.211725585913857,27.73666116163506,28.12251115415937,168362400
2015-04-01,27.71212387084961,27.90616510933058,27.45563304801804,27.839253868027196,162485600
2015-04-02,27.950775146484375,28.004303125595403,27.69874594744716,27.88609472514765,128880400
2015-04-06,28.40353012084961,28.439216566790897,27.72996461913009,27.761189408517016,148776000
2015-04-07,28.10466194152832,28.57526457960053,28.097971158761045,28.46820865207758,140049200
2015-04-08,28.013225555419922,28.19165442648821,27.87271396804973,28.068984364925782,149316800
2015-04-09,28.227338790893555,28.231800448501907,27.80357320578548,28.06898397827312,129936000
2015-04-10,28.3477725982666,28.37230660554711,27.937388661253518,28.091281786821686,160752000
2015-04-13,28.292015075683594,28.675637597580586,28.23848710357814,28.631027834516196,145460400
2015-04-14,28.169342041015625,28.390146378074668,28.082358462731055,28.325465975981967,102098400
2015-04-15,28.276399612426758,28.354461584451354,28.10466327397265,28.19387768555363,115881600
2015-04-16,28.140350341796875,28.347773142664174,28.126968774522698,28.16488434954854,113476000
2015-04-17,27.82363510131836,28.13365382523526,27.758954703300876,28.00206390285784,207828000
2015-04-20,28.459287643432617,28.575265184307334,27.917312106711492,28.006526515950757,188217200
2015-04-21,28.30539321899414,28.593107080472446,28.25186355495903,28.570805606226017,129740400
2015-04-22,28.686782836914062,28.742541630114875,28.173802960440604,28.32323611782918,150618000
2015-04-23,28.920976638793945,29.08825305419757,28.579733023630347,28.615419475695823,183083600
2015-04-24,29.057025909423828,29.13508959159763,28.82283826614954,29.10386479937753,178103600
2015-04-27,29.585622787475586,29.69268215143176,29.25106993241971,29.509791623775687,387816800
2015-04-28,29.119474411010742,30.00715353104131,28.89867174682491,29.98931371036218,475696000
2015-04-29,28.691247940063477,29.349201098226022,28.615416788979697,29.030262396360513,253544400
2015-04-30,27.91286277770996,28.69125534884993,27.78573274917636,28.69125534884993,332781600
2015-05-01,28.760393142700195,29.023576492160604,27.94631588860393,28.124743057305324,234050400
2015-05-04,28.70462989807129,29.121708041200908,28.60649386439373,28.8830587408262,203953200
2015-05-05,28.057830810546875,28.6488727707442,28.05336915332445,28.581961525397052,197085600
2015-05-06,27.88163185119629,28.269712636977108,27.513623417372457,28.227335402903112,288564000
2015-05-07,28.0540771484375,28.23772982533331,27.776357132658823,27.94433220452929,175763600
2015-05-08,28.5826473236084,28.5826473236084,28.244456933474385,28.3721179576171,222201600
2015-05-11,28.291484832763672,28.56920317380427,28.13694720093359,28.531129229615438,168143200
2015-05-12,28.190704345703125,28.41690960439626,27.95553850040013,28.13023234720522,192640000
2015-05-13,28.222055435180664,28.48633631337792,28.190700221558192,28.253410648803136,138776800
2015-05-14,28.880523681640625,28.880523681640625,28.479624536905582,28.535616247578584,180814000
2015-05-15,28.840211868286133,29.001468271652918,28.71479098065927,28.907402605932774,152832000
